MH	BB		TAUTAU		MUMU		SS		CC		TT		GG		GAMGAM		ZGAM		WW		ZZ		WIDTH			W_BB 		W_TAUTAU	W_MUMU		W_SS		W_CC		W_TT		W_GG		W_GAMGAM	W_ZGAM		W_WW		W_ZZ
770.0	3.992E-05	6.006E-06	2.082E-08	1.698E-08	2.001E-06	1.177E-01	2.386E-04	2.043E-07	1.532E-06	5.895E-01	2.925E-01	2.691E+02		1.074E-02	1.616E-03	5.602E-06	4.570E-06	5.385E-04	3.169E+01	6.420E-02	5.498E-05	4.123E-04	1.586E+02	7.872E+01
780.0	3.873E-05	5.838E-06	2.022E-08	1.647E-08	1.941E-06	1.150E-01	2.308E-04	2.176E-07	1.462E-06	5.912E-01	2.935E-01	2.805E+02		1.086E-02	1.637E-03	5.672E-06	4.619E-06	5.444E-04	3.226E+01	6.475E-02	6.104E-05	4.101E-04	1.658E+02	8.233E+01
790.0	3.757E-05	5.673E-06	1.966E-08	1.597E-08	1.883E-06	1.124E-01	2.234E-04	2.312E-07	1.395E-06	5.928E-01	2.945E-01	2.922E+02		1.098E-02	1.658E-03	5.744E-06	4.668E-06	5.503E-04	3.284E+01	6.527E-02	6.756E-05	4.076E-04	1.732E+02	8.607E+01
800.0	3.646E-05	5.517E-06	1.912E-08	1.551E-08	1.828E-06	1.098E-01	2.163E-04	2.441E-07	1.332E-06	5.944E-01	2.955E-01	3.043E+02		1.110E-02	1.679E-03	5.818E-06	4.719E-06	5.562E-04	3.341E+01	6.583E-02	7.429E-05	4.054E-04	1.809E+02	8.993E+01
810.0	3.539E-05	5.364E-06	1.859E-08	1.504E-08	1.773E-06	1.073E-01	2.093E-04	2.566E-07	1.273E-06	5.960E-01	2.965E-01	3.168E+02		1.121E-02	1.699E-03	5.889E-06	4.766E-06	5.618E-04	3.399E+01	6.631E-02	8.130E-05	4.034E-04	1.888E+02	9.392E+01
820.0	3.435E-05	5.217E-06	1.808E-08	1.460E-08	1.721E-06	1.048E-01	2.027E-04	2.690E-07	1.217E-06	5.976E-01	2.974E-01	3.297E+02		1.132E-02	1.720E-03	5.960E-06	4.815E-06	5.675E-04	3.454E+01	6.683E-02	8.868E-05	4.014E-04	1.970E+02	9.805E+01
830.0	3.335E-05	5.075E-06	1.759E-08	1.418E-08	1.671E-06	1.023E-01	1.963E-04	2.816E-07	1.164E-06	5.992E-01	2.983E-01	3.430E+02		1.144E-02	1.740E-03	6.032E-06	4.865E-06	5.732E-04	3.507E+01	6.733E-02	9.658E-05	3.994E-04	2.055E+02	1.023E+02
840.0	3.239E-05	4.937E-06	1.711E-08	1.378E-08	1.624E-06	9.988E-02	1.901E-04	2.928E-07	1.116E-06	6.007E-01	2.992E-01	3.567E+02		1.156E-02	1.761E-03	6.103E-06	4.914E-06	5.792E-04	3.563E+01	6.782E-02	1.044E-04	3.980E-04	2.143E+02	1.067E+02
850.0	3.145E-05	4.802E-06	1.665E-08	1.337E-08	1.576E-06	9.753E-02	1.841E-04	3.037E-07	1.069E-06	6.022E-01	3.001E-01	3.709E+02		1.166E-02	1.781E-03	6.174E-06	4.960E-06	5.846E-04	3.617E+01	6.828E-02	1.126E-04	3.964E-04	2.233E+02	1.113E+02
860.0	3.055E-05	4.672E-06	1.619E-08	1.299E-08	1.531E-06	9.521E-02	1.784E-04	3.152E-07	1.025E-06	6.036E-01	3.009E-01	3.855E+02		1.178E-02	1.801E-03	6.244E-06	5.009E-06	5.903E-04	3.670E+01	6.878E-02	1.215E-04	3.951E-04	2.327E+02	1.160E+02
870.0	2.968E-05	4.546E-06	1.576E-08	1.261E-08	1.487E-06	9.294E-02	1.728E-04	3.267E-07	9.831E-07	6.051E-01	3.018E-01	4.006E+02		1.189E-02	1.821E-03	6.312E-06	5.054E-06	5.959E-04	3.723E+01	6.924E-02	1.309E-04	3.939E-04	2.424E+02	1.209E+02
880.0	2.883E-05	4.424E-06	1.533E-08	1.225E-08	1.444E-06	9.071E-02	1.673E-04	3.373E-07	9.438E-07	6.065E-01	3.026E-01	4.162E+02		1.200E-02	1.841E-03	6.382E-06	5.100E-06	6.011E-04	3.775E+01	6.964E-02	1.404E-04	3.928E-04	2.524E+02	1.259E+02
890.0	2.801E-05	4.306E-06	1.492E-08	1.191E-08	1.404E-06	8.855E-02	1.623E-04	3.478E-07	9.068E-07	6.079E-01	3.034E-01	4.323E+02		1.211E-02	1.861E-03	6.449E-06	5.147E-06	6.068E-04	3.828E+01	7.014E-02	1.503E-04	3.920E-04	2.628E+02	1.311E+02
900.0	2.722E-05	4.191E-06	1.452E-08	1.157E-08	1.364E-06	8.641E-02	1.572E-04	3.580E-07	8.717E-07	6.092E-01	3.042E-01	4.488E+02		1.221E-02	1.881E-03	6.516E-06	5.192E-06	6.121E-04	3.878E+01	7.054E-02	1.607E-04	3.912E-04	2.734E+02	1.365E+02
910.0	2.645E-05	4.080E-06	1.414E-08	1.125E-08	1.325E-06	8.433E-02	1.523E-04	3.673E-07	8.386E-07	6.105E-01	3.050E-01	4.659E+02		1.232E-02	1.901E-03	6.589E-06	5.242E-06	6.174E-04	3.929E+01	7.096E-02	1.711E-04	3.907E-04	2.845E+02	1.421E+02
920.0	2.570E-05	3.971E-06	1.376E-08	1.093E-08	1.288E-06	8.228E-02	1.476E-04	3.767E-07	8.071E-07	6.118E-01	3.057E-01	4.836E+02		1.243E-02	1.920E-03	6.655E-06	5.286E-06	6.229E-04	3.979E+01	7.139E-02	1.822E-04	3.903E-04	2.959E+02	1.478E+02
930.0	2.497E-05	3.865E-06	1.339E-08	1.062E-08	1.251E-06	8.026E-02	1.431E-04	3.858E-07	7.772E-07	6.132E-01	3.064E-01	5.018E+02		1.253E-02	1.940E-03	6.720E-06	5.330E-06	6.278E-04	4.028E+01	7.182E-02	1.936E-04	3.901E-04	3.077E+02	1.538E+02
940.0	2.426E-05	3.761E-06	1.303E-08	1.032E-08	1.216E-06	7.828E-02	1.387E-04	3.930E-07	7.491E-07	6.144E-01	3.071E-01	5.206E+02		1.263E-02	1.958E-03	6.785E-06	5.374E-06	6.332E-04	4.076E+01	7.223E-02	2.046E-04	3.900E-04	3.199E+02	1.599E+02
950.0	2.359E-05	3.662E-06	1.268E-08	1.003E-08	1.181E-06	7.636E-02	1.345E-04	4.001E-07	7.225E-07	6.156E-01	3.078E-01	5.400E+02		1.274E-02	1.977E-03	6.850E-06	5.418E-06	6.380E-04	4.124E+01	7.261E-02	2.161E-04	3.901E-04	3.325E+02	1.662E+02
960.0	2.292E-05	3.564E-06	1.234E-08	9.745E-09	1.148E-06	7.446E-02	1.304E-04	4.080E-07	6.971E-07	6.169E-01	3.085E-01	5.601E+02		1.284E-02	1.996E-03	6.914E-06	5.458E-06	6.432E-04	4.171E+01	7.302E-02	2.285E-04	3.904E-04	3.455E+02	1.728E+02
970.0	2.227E-05	3.470E-06	1.202E-08	9.472E-09	1.116E-06	7.262E-02	1.264E-04	4.176E-07	6.732E-07	6.181E-01	3.092E-01	5.807E+02		1.294E-02	2.015E-03	6.979E-06	5.501E-06	6.479E-04	4.217E+01	7.341E-02	2.425E-04	3.909E-04	3.589E+02	1.796E+02
980.0	2.166E-05	3.377E-06	1.170E-08	9.206E-09	1.085E-06	7.081E-02	1.225E-04	4.265E-07	6.504E-07	6.192E-01	3.098E-01	6.021E+02		1.304E-02	2.033E-03	7.044E-06	5.543E-06	6.532E-04	4.263E+01	7.377E-02	2.568E-04	3.916E-04	3.728E+02	1.865E+02
990.0	2.104E-05	3.286E-06	1.139E-08	8.946E-09	1.054E-06	6.903E-02	1.188E-04	4.330E-07	6.288E-07	6.204E-01	3.105E-01	6.241E+02		1.313E-02	2.051E-03	7.108E-06	5.583E-06	6.577E-04	4.308E+01	7.416E-02	2.702E-04	3.924E-04	3.872E+02	1.937E+02
1000.0	2.045E-05	3.199E-06	1.108E-08	8.695E-09	1.024E-06	6.730E-02	1.153E-04	4.389E-07	6.084E-07	6.215E-01	3.111E-01	6.468E+02		1.323E-02	2.069E-03	7.168E-06	5.624E-06	6.624E-04	4.352E+01	7.455E-02	2.838E-04	3.935E-04	4.019E+02	2.012E+02
